1,1,1,1,1.4446795167124,0.057978199437201,0.293090880213206,0,1.22125583642554,0.016718131613527,0.050000000000604,0,100,100,150,150,600,1.1946795167124,1.5
2,1,1,2,1.47159776658306,0.057979196757142,0.293090880213206,0,1.2484241361417,0.016679039262033,0.050000000000604,0,100,100,150,150,700,1.22159776658306,1.5
3,1,1,3,1.51027279069009,0.057493545097341,0.293090880213206,0,1.28733956299883,0.016372111071852,0.050000000000604,0,100,100,150,150,800,1.26027279069009,1.5
4,1,1,4,1.52048983717512,0.057970764739574,0.293090880213206,0,1.29778343281089,0.016578370918215,0.050000000000604,0,100,100,150,150,900,1.27048983717512,1.5
5,1,1,5,1.5197917678389,0.057971481199664,0.293090880213206,0,1.29730390365371,0.016573617475565,0.050000000000604,0,100,100,150,150,1000,1.2697917678389,1.5
6,1,2,1,1.6277416549073,0.064275629158416,0.298323969742329,0,1.39851289634089,0.016339209968796,0.050000000000381,0,100,100,155,155,600,1.3727416549073,1.55
7,1,2,2,1.64878983349087,0.064268749458201,0.298323969742329,0,1.41981458883352,0.016313043413091,0.050000000000381,0,100,100,155,155,700,1.39378983349087,1.55
8,1,2,3,1.67021317805571,0.064279435070106,0.298323969742329,0,1.44150447798044,0.016301225131081,0.050000000000381,0,100,100,155,155,800,1.41521317805571,1.55
9,1,2,4,1.67677220674377,0.064657565733936,0.298323969742329,0,1.44824851259459,0.016379791829491,0.050000000000381,0,100,100,155,155,900,1.42177220674377,1.55
10,1,2,5,1.69878968631091,0.064652987029232,0.298323969742329,0,1.47047819937233,0.016322455456981,0.050000000000381,0,100,100,155,155,1000,1.44378968631091,1.55
11,1,3,1,1.73917050433244,0.070761970313805,0.303541525328105,0,1.50421639550831,0.01636440157258,0.050000000000243,0,100,100,160,160,600,1.47917050433244,1.6
12,1,3,2,1.74588105989297,0.07095747887957,0.303541525328105,0,1.51116101930383,0.016300141138723,0.050000000000243,0,100,100,160,160,700,1.48588105989297,1.6
13,1,3,3,1.76181274331658,0.070958692445799,0.303541525328105,0,1.52731913121075,0.01626787010876,0.050000000000243,0,100,100,160,160,800,1.50181274331658,1.6
14,1,3,4,1.78957570151179,0.070956540162934,0.303541525328105,0,1.55529838484248,0.016223080172007,0.050000000000243,0,100,100,160,160,900,1.52957570151179,1.6
15,1,3,5,1.81707192980124,0.070751504641333,0.303541525328105,0,1.58300267032491,0.016189751045272,0.050000000000243,0,100,100,160,160,1000,1.55707192980124,1.6
16,1,4,1,1.80444855082092,0.077010959441426,0.308745078664046,0,1.5638099331896,0.01620314317023,0.050000000000158,0,100,100,165,165,600,1.53944855082092,1.65
17,1,4,2,1.83618454723406,0.076854550303294,0.308745078664046,0,1.5957690984892,0.016192613701976,0.050000000000158,0,100,100,165,165,700,1.57118454723406,1.65
18,1,4,3,1.85346710483154,0.076850889228995,0.308745078664046,0,1.61327444674774,0.016159930734905,0.050000000000158,0,100,100,165,165,800,1.58846710483154,1.65
19,1,4,4,1.84308600457763,0.077012740945136,0.308745078664046,0,1.60311086768395,0.016139267591713,0.050000000000158,0,100,100,165,165,900,1.57808600457763,1.65
20,1,4,5,1.88874643934069,0.076841223398405,0.308745078664046,0,1.64897308018637,0.01609472856883,0.050000000000158,0,100,100,165,165,1000,1.62374643934069,1.65
21,1,5,1,1.87913028161048,0.08272506228621,0.313935963107661,0,1.63285440493593,0.016146845641173,0.050000000000103,0,100,100,170,170,600,1.60913028161048,1.7
22,1,5,2,1.89417114818548,0.082719690687607,0.313935963107661,0,1.64813260424966,0.016124978723923,0.050000000000103,0,100,100,170,170,700,1.62417114818548,1.7
23,1,5,3,1.91015461910768,0.082707096075092,0.313935963107661,0,1.66432585802575,0.016083032135623,0.050000000000103,0,100,100,170,170,800,1.64015461910768,1.7
24,1,5,4,1.91087551149218,0.082896447282178,0.313935963107661,0,1.66525312057595,0.016042578430473,0.050000000000103,0,100,100,170,170,900,1.64087551149218,1.7
25,1,5,5,1.9401662924747,0.0827319338656,0.313935963107661,0,1.69473495049874,0.016017815233284,0.050000000000103,0,100,100,170,170,1000,1.6701662924747,1.7
26,1,6,1,1.90849796581729,0.088640812770471,0.319115345252951,0,1.65663785712996,0.016078308319462,0.050000000000069,0,100,100,175,175,600,1.63349796581729,1.75
27,1,6,2,1.93902258424997,0.088386537403581,0.319115345252951,0,1.68738348445024,0.016056746124306,0.050000000000069,0,100,100,175,175,700,1.66402258424997,1.75
28,1,6,3,1.95218609068701,0.088357106417714,0.319115345252951,0,1.70075711949934,0.016033002141479,0.050000000000069,0,100,100,175,175,800,1.67718609068701,1.75
29,1,6,4,1.96513818122492,0.088312631615577,0.319115345252951,0,1.71391087989983,0.016008292232677,0.050000000000069,0,100,100,175,175,900,1.69013818122492,1.75
30,1,6,5,1.97760715457966,0.088479562986325,0.319115345252951,0,1.72656694361635,0.015970386163571,0.050000000000069,0,100,100,175,175,1000,1.70260715457966,1.75
31,1,7,1,1.94956512274506,0.094287034713755,0.324284250579383,0,1.69215293798706,0.016031805135397,0.050000000000046,0,100,100,180,180,600,1.66956512274506,1.8
32,1,7,2,1.95862100547164,-3.96556330426066,0.324284250579383,0,1.70142600999725,-4.22276091450572,0.050000000000046,0,100,100,180,180,700,1.67862100547164,1.8
33,1,7,3,1.98522326162201,0.094094595719718,0.324284250579383,0,1.72823848421072,0.015982849372684,0.050000000000046,0,100,100,180,180,800,1.70522326162201,1.8
34,1,7,4,1.99574555365561,0.094074180750361,0.324284250579383,0,1.73895486664365,0.015957583147227,0.050000000000046,0,100,100,180,180,900,1.71574555365561,1.8
