1,1,1,1,0.492684917241431,0.120320202432594,0.291353064958333,0,0.275476366097972,0.017861842404989,0.050064710866382,0,100,100,150,150,600,0.242684917241431,1.5
2,1,1,2,0.49630794398864,0.120858925679968,0.291353064958333,0,0.279261442353729,0.018136345639942,0.050064710866382,0,100,100,150,150,700,0.24630794398864,1.5
3,1,1,3,0.504357150013442,0.120868251845945,0.291353064958333,0,0.287459615184731,0.018141896281776,0.050064710866382,0,100,100,150,150,800,0.254357150013442,1.5
4,1,1,4,0.516184313846009,0.120860460960459,0.291353064958333,0,0.299428984459992,0.018108800006135,0.050064710866382,0,100,100,150,150,900,0.266184313846009,1.5
5,1,1,5,0.52080635967793,0.120860351051131,0.291353064958333,0,0.304186178313806,0.018083644441402,0.050064710866382,0,100,100,150,150,1000,0.27080635967793,1.5
6,1,2,1,0.526960487096998,0.122623456788166,0.296496488458421,0,0.303875761120094,0.017784860893925,0.050057861939122,0,100,100,155,155,600,0.271960487096998,1.55
7,1,2,2,0.536514446513705,0.122620911976804,0.296496488458421,0,0.313559664386012,0.017765822429328,0.050057861939122,0,100,100,155,155,700,0.281514446513705,1.55
8,1,2,3,0.546133579869705,0.12262222177321,0.296496488458421,0,0.323312240705315,0.017745254602338,0.050057861939122,0,100,100,155,155,800,0.291133579869705,1.55
9,1,2,4,0.549904470663972,0.123184063831895,0.296496488458421,0,0.327209120479462,0.018044111996352,0.050057861939122,0,100,100,155,155,900,0.294904470663972,1.55
10,1,2,5,0.55954205551151,0.123177189910019,0.296496488458421,0,0.336963375311922,0.018037807864898,0.050057861939122,0,100,100,155,155,1000,0.30454205551151,1.55
11,1,3,1,0.558852520500851,0.125584866796278,0.301633317388101,0,0.329913798955486,0.018060380381467,0.050050198382264,0,100,100,160,160,600,0.298852520500851,1.6
12,1,3,2,0.566660578976338,0.125588669294606,0.301633317388101,0,0.337833296092661,0.018038962597802,0.050050198382264,0,100,100,160,160,700,0.306660578976338,1.6
13,1,3,3,0.58069225606539,0.125585336999385,0.301633317388101,0,0.351973878758926,0.018005437191432,0.050050198382264,0,100,100,160,160,800,0.32069225606539,1.6
14,1,3,4,0.594020923003375,0.125020627680016,0.301633317388101,0,0.365404667881086,0.017648599679898,0.050050198382264,0,100,100,160,160,900,0.334020923003375,1.6
